guide,how-to-create-a-franchise-or-licensing-model-from-your-existing-business,"How to create a franchise or licensing model from your existing business","Franchise Your Business — Scale efficiently using replicable systems | TBC","Expanding headcount and opening company locations requires significant capital. Learn how to licence your proven methodology to scale efficiently. TBC, NCR.",P2
guide,how-to-use-whatsapp-broadcast-lists-for-b2b-marketing-without-annoying-people,"How to use WhatsApp broadcast lists for B2B marketing without annoying people","WhatsApp B2B Marketing — Send broadcast messages without spamming | TBC","Unsolicited broadcast lists often feel like spam and damage B2B relationships. Learn how to send high-engagement content your contacts value. TBC, NCR.",P6
guide,how-to-build-a-podcast-or-audio-content-strategy-for-your-business,"How to build a podcast or audio content strategy for your business","Podcast Strategy — Build deep connection with professional audiences | TBC","Written formats sometimes fail to build deep personal connections with audiences. Learn how to launch a podcast strategy for thought leadership. TBC, NCR.",P6
guide,how-to-manage-your-digital-marketing-when-you-can-t-afford-a-dedicated-team,"How to manage your digital marketing when you can't afford a dedicated team","Digital Marketing Strategy — Compete without a dedicated team | TBC","Ignoring digital marketing allows your competitors to easily outpace your brand. Learn how to use a focused five-hour weekly marketing system. TBC, NCR.",P3
guide,how-to-protect-your-brand-and-domain-name-online,"How to protect your brand and domain name online","Online Brand Protection — Secure domain names before competitors | TBC","Your online brand assets can be registered by competitors or angry ex-employees. Learn how to proactively secure domains and social media handles. TBC, NCR.",P1
guide,how-to-create-a-company-newsletter-that-people-actually-read,"How to create a company newsletter that people actually read","Company Newsletter — Deliver real value instead of corporate updates | TBC","Most corporate newsletters are ignored because they only focus on company news. Learn how to write compelling updates that improve readers' lives. TBC, NCR.",P2
guide,how-to-plan-an-annual-marketing-calendar-for-a-b2b-company,"How to plan an annual marketing calendar for a B2B company","Annual Marketing Calendar — Shift from reactive to planned growth | TBC","Ad hoc marketing results in inconsistent brand presence and wasted expenditure. Learn how to structure a three-layered annual marketing program. TBC, NCR.",P6
guide,how-to-build-a-marketing-team-as-your-company-grows,"How to build a marketing team as your company grows","Building a Marketing Team — Hire the right talent for your stage | TBC","Hiring the wrong first marketer can waste a year of strategy and execution time. Learn how to define your positioning before making your first hire. TBC, NCR.",P3
guide,how-to-comply-with-esop-regulations-under-indian-company-law,"How to comply with ESOP regulations under Indian company law","ESOP Regulations — Ensure full compliance under Indian company law | TBC","Improper ESOP compliance creates massive legal risks for future fundraising efforts. Learn how to properly draft and approve your ESOP scheme document. TBC, NCR.",P7
guide,how-to-explain-esops-to-your-employees-so-they-understand-and-value-them,"How to explain ESOPs to your employees so they understand and value them","Explaining ESOPs — Help employees understand their true value | TBC","Employees often undervalue ESOPs because grant letters use complex terminology. Learn how to clearly communicate vesting and share value to staff. TBC, NCR.",P1
guide,how-to-handle-esops-when-an-employee-leaves,"How to handle ESOPs when an employee leaves","ESOPs Upon Exit — Manage options when employees leave the company | TBC","Departing employees with unvested options frequently cause messy cap table disputes. Learn how to draft clear policies for managing lapsed options. TBC, NCR.",P2
guide,how-to-set-up-pf-and-esic-correctly-when-you-cross-the-threshold,"How to set up PF and ESIC correctly when you cross the threshold","PF and ESIC Setup — Avoid compliance penalties as you scale | TBC","Crossing employee headcount thresholds without PF and ESIC setup invites steep penalties. Learn how to register correctly and stay fully compliant. TBC, NCR.",P3
guide,how-to-handle-pf-for-employees-who-earn-above-the-threshold,"How to handle PF for employees who earn above the threshold","High Earner PF — Manage compliance for wages above the ceiling | TBC","Calculating PF for high earners creates hidden complexities for growing payroll teams. Learn how to handle voluntary contributions and wage ceilings. TBC, NCR.",P3
guide,how-to-manage-esic-claims-and-ensure-your-employees-can-access-benefits,"How to manage ESIC claims and ensure your employees can access benefits","ESIC Benefits — Help employees access their medical entitlements | TBC","Employees often miss out on crucial ESIC benefits because they don't know how to claim them. Learn how to manage IP cards and streamline access. TBC, NCR.",P1
guide,how-to-manage-pf-compliance-during-employee-transfers-and-restructuring,"How to manage PF compliance during employee transfers and restructuring","Restructuring PF Compliance — Prevent gaps during entity transfers | TBC","Corporate restructuring often leaves employees with broken PF records and future disputes. Learn how to execute seamless PF account transfers. TBC, NCR.",P2
guide,how-to-stay-compliant-with-labour-laws-as-your-headcount-grows,"How to stay compliant with labour laws as your headcount grows","Labour Law Compliance — Track changing regulations as you grow | TBC","Growing companies easily miss new labour law requirements when crossing headcount thresholds. Learn how to build a compliance tracking calendar. TBC, NCR.",P7
guide,how-to-draft-employment-contracts-that-protect-your-company,"How to draft employment contracts that protect your company","Employment Contracts — Protect your company with robust agreements | TBC","Using generic contract templates leaves your business exposed to significant legal disputes. Learn how to draft essential clauses that protect you. TBC, NCR.",P2
guide,how-to-conduct-a-retrenchment-or-layoff-in-compliance-with-indian-labour-law,"How to conduct a retrenchment or layoff in compliance with Indian labour law","Legal Retrenchment — Conduct compliant layoffs under Indian law | TBC","Non-compliant workforce reduction can lead to forced reinstatements and criminal liability. Learn how to navigate the Industrial Disputes Act safely. TBC, NCR.",P7
guide,how-to-manage-contract-labour-in-compliance-with-the-contract-labour-act,"How to manage contract labour in compliance with the Contract Labour Act","Contract Labour Management — Ensure compliance under the CLRA | TBC","Mismanaging contract labour creates massive liability for the principal employer. Learn how to correctly register and comply with the CLRA regulations. TBC, NCR.",P7
guide,how-to-handle-sexual-harassment-complaints-under-the-posh-act,"How to handle sexual harassment complaints under the POSH Act","POSH Act Compliance — Handle sexual harassment complaints correctly | TBC","Most Indian companies are unknowingly non-compliant with strict POSH Act requirements. Learn how to establish a valid Internal Complaints Committee. TBC, NCR.",P1
guide,how-to-build-a-grievance-redressal-mechanism-your-employees-will-actually-use,"How to build a grievance redressal mechanism your employees will actually use","Grievance Redressal — Create a mechanism employees trust | TBC","If employees fear retaliation, they won't use formal systems and will simply leave. Learn how to build a safe and effective grievance mechanism. TBC, NCR.",P2
guide,how-to-set-up-a-payroll-system-for-a-50-person-company,"How to set up a payroll system for a 50-person company","Payroll System Setup — Manage payroll for a fifty-person team | TBC","Processing payroll for fifty people manually leads to errors and management overhead. Learn how to choose and implement the right payroll software. TBC, NCR.",P4
guide,how-to-structure-ctc-to-minimise-employee-tax-liability-legally,"How to structure CTC to minimise employee tax liability legally","CTC Structuring — Legally minimise employee tax liability | TBC","Poor compensation design results in unnecessarily high tax burdens for your employees. Learn how to structure CTC with tax-advantaged components. TBC, NCR.",P3
guide,how-to-handle-salary-increments-and-promotions-fairly-and-consistently,"How to handle salary increments and promotions fairly and consistently","Salary Increments — Manage promotions fairly and consistently | TBC","Arbitrary increment cycles destroy trust and directly cause sudden spikes in attrition. Learn how to connect increments to performance metrics fairly. TBC, NCR.",P1
